"","Arrest.district","Folder.number","Race"
"10157",6,"6185ec45d7415f7e19e41e154b5b7d72","Black / African American"
"10158",6,"6185ec45d7415f7e19e41e154b5b7d72","Black / African American"
"10159",6,"6185ec45d7415f7e19e41e154b5b7d72","Black / African American"
"10160",1,"6185ec45d7415f7e19e41e154b5b7d72","Black / African American"
"10161",1,"6185ec45d7415f7e19e41e154b5b7d72","Black / African American"
"10162",2,"6185ec45d7415f7e19e41e154b5b7d72","Black / African American"
"10163",1,"6185ec45d7415f7e19e41e154b5b7d72","Black / African American"
"10164",2,"6185ec45d7415f7e19e41e154b5b7d72","Black / African American"
"10165",1,"6185ec45d7415f7e19e41e154b5b7d72","Black / African American"
"10166",1,"6185ec45d7415f7e19e41e154b5b7d72","Black / African American"
"10167",1,"6185ec45d7415f7e19e41e154b5b7d72","Black / African American"
"10168",1,"6185ec45d7415f7e19e41e154b5b7d72","Black / African American"
"10169",1,"6185ec45d7415f7e19e41e154b5b7d72","Black / African American"
"10170",1,"6185ec45d7415f7e19e41e154b5b7d72","Black / African American"
"10171",1,"6185ec45d7415f7e19e41e154b5b7d72","Black / African American"
"10172",1,"6185ec45d7415f7e19e41e154b5b7d72","Black / African American"
"10173",4,"908d4fd91294962df0c62a178d89e298","Black / African American"
"10174",4,"908d4fd91294962df0c62a178d89e298","Black / African American"
"10175",4,"908d4fd91294962df0c62a178d89e298","Black / African American"
"10176",6,"64c07b2fa8f23df0bd7e1a97628cd2dd","Asian / Pacific Islander"
"10177",8,"9db8a7d3edcc386bde9686eb91404a4f","White"
"10178",8,"f225d10728520af9e4cbca49c96a5965","Black / African American"
"10179",8,"f225d10728520af9e4cbca49c96a5965","Black / African American"
"10180",8,"f225d10728520af9e4cbca49c96a5965","Black / African American"
"10181",8,"f225d10728520af9e4cbca49c96a5965","Black / African American"
"10182",8,"f225d10728520af9e4cbca49c96a5965","Black / African American"
"10183",8,"395f136ab194922fc13a09937e6367f3","Black / African American"
"10184",8,"395f136ab194922fc13a09937e6367f3","Black / African American"
"10185",8,"0fb8a2348c4169690791d9a7ec3e44d7","Black / African American"
"10186",7,"0a34773e28c61d7435dfe42aa713dbd5","Black / African American"
"10187",8,"8fec6748a18aa83ceef70fd0caca7c00","White"
"10188",8,"8fec6748a18aa83ceef70fd0caca7c00","White"
"10189",1,"3eb10f72ecf5fe4fce1a8ba390c27ff7","Black / African American"
"10190",1,"3eb10f72ecf5fe4fce1a8ba390c27ff7","Black / African American"
"10191",1,"3eb10f72ecf5fe4fce1a8ba390c27ff7","Black / African American"
"10192",8,"faac2adc323f098722e222304d9f536d","White"
"10193",8,"31d79bc9af9b8937acd18f94de342a35","Black / African American"
"10194",8,"31d79bc9af9b8937acd18f94de342a35","Black / African American"
"10195",8,"31d79bc9af9b8937acd18f94de342a35","Black / African American"
"10196",8,"b50d38e00c07ba3f908934155220425f","White"
"10197",8,"c0dc366e9e448be2086f2bb368bcbcbf","White"
"10198",8,"c743bcc1632ca3e184df8b7837dbdf74","White"
"10199",8,"c743bcc1632ca3e184df8b7837dbdf74","White"
"10200",8,"e4e420380dc424cd6a6698d7bb15a69f","White"
"10201",1,"e8a60ac3d5fc6c06004a1cca4b4c183d","Black / African American"
"10202",1,"e8a60ac3d5fc6c06004a1cca4b4c183d","Black / African American"
"10203",3,"204036a627b3123d1038bee53829b53d","Black / African American"
"10204",8,"c0ea248c5268344069c98543edcd9005","Black / African American"
"10205",8,"c0ea248c5268344069c98543edcd9005","Black / African American"
"10206",8,"f1b8cefc32999e6f01f5ce969ba197e7","Black / African American"
"10207",8,"f1b8cefc32999e6f01f5ce969ba197e7","Black / African American"
"10208",8,"f1b8cefc32999e6f01f5ce969ba197e7","Black / African American"
"10209",8,"f1b8cefc32999e6f01f5ce969ba197e7","Black / African American"
"10210",8,"1e583cc5ec887e76a7dab77840c16e53","Black / African American"
"10211",8,"1e583cc5ec887e76a7dab77840c16e53","Black / African American"
"10212",8,"40406bf990fd7d5715ddb9a4abd2e19c","Black / African American"
"10213",8,"40406bf990fd7d5715ddb9a4abd2e19c","Black / African American"
"10214",8,"40406bf990fd7d5715ddb9a4abd2e19c","Black / African American"
"10215",8,"e58b80dfa45deb2a5cc2a486dc7a8bbd","Black / African American"
"10216",8,"b538e3407763dac22d7bcd152f38f094","Black / African American"
"10217",8,"b538e3407763dac22d7bcd152f38f094","Black / African American"
"10218",8,"5480cb7198589fb40a3a10fcee000278","Black / African American"
"10219",8,"5480cb7198589fb40a3a10fcee000278","Black / African American"
"10220",8,"5480cb7198589fb40a3a10fcee000278","Black / African American"
"10221",8,"5480cb7198589fb40a3a10fcee000278","Black / African American"
"10222",8,"b78adca5c6897d24fe20440f81e9f12e","White"
"10223",8,"b78adca5c6897d24fe20440f81e9f12e","White"
"10224",8,"b78adca5c6897d24fe20440f81e9f12e","White"
"10225",6,"671b5daa356a1f6bf11184d49cb6c47a","Black / African American"
"10226",6,"671b5daa356a1f6bf11184d49cb6c47a","Black / African American"
"10227",6,"671b5daa356a1f6bf11184d49cb6c47a","Black / African American"
"10228",1,"671b5daa356a1f6bf11184d49cb6c47a","Black / African American"
"10229",8,"6e5ea2fce56bc1cdd0226b630a986a43","Black / African American"
"10230",8,"6e5ea2fce56bc1cdd0226b630a986a43","Black / African American"
"10231",8,"4de9953b52ac16da5dcbd40d1cc7b2db","Black / African American"
"10232",8,"4de9953b52ac16da5dcbd40d1cc7b2db","Black / African American"
"10233",8,"56ca47ddecc75fa25a40d0bff52a6494","Black / African American"
"10234",8,"56ca47ddecc75fa25a40d0bff52a6494","Black / African American"
"10235",8,"56ca47ddecc75fa25a40d0bff52a6494","Black / African American"
"10236",8,"c6b7a26844779f0994259cbe8d985fbf","White"
"10237",8,"12ddb785d849596cb8599de64dcaf49e","White"
"10238",8,"90e8f7b61388c032e2e763e8778294d7","White"
"10239",8,"70bcc6c455372a0dc85c83d59ffe1949","White"
"10240",8,"70bcc6c455372a0dc85c83d59ffe1949","White"
"10241",8,"2d2b59f137f3d90e5172a90806a47cf1","White"
"10242",8,"2d2b59f137f3d90e5172a90806a47cf1","White"
"10243",8,"2d2b59f137f3d90e5172a90806a47cf1","White"
"10244",8,"2d2b59f137f3d90e5172a90806a47cf1","White"
"10245",3,"6f33b3a86bb827d8459012ffa77ff75e","White"
"10246",3,"6f33b3a86bb827d8459012ffa77ff75e","White"
"10247",4,"cabc431ff0fc8f53c824bbb746d53a72","Black / African American"
"10248",8,"a924257091478365106856d4887621d6","Black / African American"
"10249",8,"0b3cdfe5c630240dd1331dad7e66d1b1","Black / African American"
"10250",8,"a98f90ff4618cea353c7a67f708c3bec","White"
"10251",8,"a98f90ff4618cea353c7a67f708c3bec","White"
"10252",8,"5ac60674b02cd6a5ab9aa2f5c06d9ffd","Black / African American"
"10253",8,"2258b526d6aaea2670ba1fca5a79e056","Black / African American"
"10254",8,"fe77e3f38ff41c9efc784e51ebf6d20a","Black / African American"
"10255",8,"fe77e3f38ff41c9efc784e51ebf6d20a","Black / African American"
"10256",8,"aa04ae845bcaa6b3dc2627c9d3d0136b","Black / African American"
"10257",8,"aa04ae845bcaa6b3dc2627c9d3d0136b","Black / African American"
"10258",8,"aa04ae845bcaa6b3dc2627c9d3d0136b","Black / African American"
"10259",8,"8222dd6165a014d2545521c0d1f59db3","Black / African American"
"10260",8,"8222dd6165a014d2545521c0d1f59db3","Black / African American"
"10261",8,"8222dd6165a014d2545521c0d1f59db3","Black / African American"
"10262",5,"b127832738bed3744e3f539d1df63a6c","Black / African American"
"10263",5,"b127832738bed3744e3f539d1df63a6c","Black / African American"
"10264",5,"b127832738bed3744e3f539d1df63a6c","Black / African American"
"10265",1,"b127832738bed3744e3f539d1df63a6c","Black / African American"
"10266",8,"8c5b0a3ac53205f855ffe3e4bf525869","White"
"10267",5,"f4c6f87f719e459883f1d75afd5ed236","Black / African American"
"10268",8,"a50e5b65974d05711bf19cd2c78e938f","White"
"10269",8,"a50e5b65974d05711bf19cd2c78e938f","White"
"10270",8,"a50e5b65974d05711bf19cd2c78e938f","White"
"10271",8,"a50e5b65974d05711bf19cd2c78e938f","White"
"10272",8,"656b66f437b2d36ff27de5d3291bbedb","White"
"10273",8,"656b66f437b2d36ff27de5d3291bbedb","White"
"10274",8,"656b66f437b2d36ff27de5d3291bbedb","White"
"10275",8,"656b66f437b2d36ff27de5d3291bbedb","White"
"10276",8,"656b66f437b2d36ff27de5d3291bbedb","White"
"10277",8,"656b66f437b2d36ff27de5d3291bbedb","White"
"10278",2,"1df52bc514f2fe94e17c545f3b5118a6","Black / African American"
"10279",6,"e2ea91ccc8167ff93133d44b62988e96","Black / African American"
"10280",3,"23d6042db88bd5a30e4981d96ed8dc4c","Black / African American"
"10281",5,"258b401430fbac3950001f070e1f8cfe","Black / African American"
"10282",5,"258b401430fbac3950001f070e1f8cfe","Black / African American"
"10283",7,"645bcfe54703ad176f32ec912b7aa2f5","Black / African American"
"10284",1,"be853a267dfddc26d01ccc22e8a40035","Black / African American"
"10285",1,"be853a267dfddc26d01ccc22e8a40035","Black / African American"
"10286",1,"be853a267dfddc26d01ccc22e8a40035","Black / African American"
"10287",1,"67418c7755fff359aec1b954d395c147","Black / African American"
"10288",6,"ca529ac32c257cea82eb7c969db478e7","Black / African American"
"10289",6,"ca529ac32c257cea82eb7c969db478e7","Black / African American"
"10290",4,"e21a172fbf5caf4d15b745a58059a1c7","Black / African American"
"10291",4,"e21a172fbf5caf4d15b745a58059a1c7","Black / African American"
"10292",2,"4383403de2a30e63ccc768deb1326b66","Black / African American"
"10293",2,"4383403de2a30e63ccc768deb1326b66","Black / African American"
"10294",2,"4383403de2a30e63ccc768deb1326b66","Black / African American"
"10295",2,"4383403de2a30e63ccc768deb1326b66","Black / African American"
"10296",1,"4383403de2a30e63ccc768deb1326b66","Black / African American"
"10297",1,"bdcdd2799307ed717e4dabe219bf8efa","White"
"10298",6,"af6ad068b37fa7ad9ebb84e5d7e302d0","Black / African American"
"10299",6,"af6ad068b37fa7ad9ebb84e5d7e302d0","Black / African American"
"10300",6,"af6ad068b37fa7ad9ebb84e5d7e302d0","Black / African American"
"10301",6,"af6ad068b37fa7ad9ebb84e5d7e302d0","Black / African American"
"10302",1,"af6ad068b37fa7ad9ebb84e5d7e302d0","Black / African American"
"10303",1,"af6ad068b37fa7ad9ebb84e5d7e302d0","Black / African American"
"10304",6,"e22af3b2f50e6f1bae6a48fde80d636d","Black / African American"
"10305",6,"e22af3b2f50e6f1bae6a48fde80d636d","Black / African American"
"10306",6,"e22af3b2f50e6f1bae6a48fde80d636d","Black / African American"
"10307",6,"e22af3b2f50e6f1bae6a48fde80d636d","Black / African American"
"10308",6,"e22af3b2f50e6f1bae6a48fde80d636d","Black / African American"
"10309",1,"de6e75708d23e73ad62fa9a2dc8ee9c1","Black / African American"
"10310",1,"de6e75708d23e73ad62fa9a2dc8ee9c1","Black / African American"
"10311",8,"d2454c166333e1fcb1b3d3031d54980f","Black / African American"
"10312",8,"3080fc8034e971f090038b316086e332","Black / African American"
"10313",6,"fd3f9e9a6629e96fb13abb9793e3fea9","White"
"10314",5,"ced0fc5eba85fd0525bbced2224d610e","Black / African American"
"10315",5,"ced0fc5eba85fd0525bbced2224d610e","Black / African American"
"10316",5,"ced0fc5eba85fd0525bbced2224d610e","Black / African American"
"10317",6,"d33da3c394894a1c08bbe7996680fc2e","Black / African American"
"10318",6,"d33da3c394894a1c08bbe7996680fc2e","Black / African American"
"10319",8,"71b0bcd5618140683bbc3c3362e15d2e","White"
"10320",8,"2178926f605da8fd16743479d7880fc9","White"
"10321",8,"2178926f605da8fd16743479d7880fc9","White"
"10322",8,"2178926f605da8fd16743479d7880fc9","White"
"10323",8,"2178926f605da8fd16743479d7880fc9","White"
"10324",4,"93e27abeed9e685c078026f881231e09","Black / African American"
"10325",4,"93e27abeed9e685c078026f881231e09","Black / African American"
"10326",4,"93e27abeed9e685c078026f881231e09","Black / African American"
"10327",4,"93e27abeed9e685c078026f881231e09","Black / African American"
"10328",6,"9cee8d84482e6d1bccb1193be9d366a0","Black / African American"
"10329",6,"9cee8d84482e6d1bccb1193be9d366a0","Black / African American"
"10330",8,"92c1fda0e55f2dcf7df3c49c568578b7","Black / African American"
"10331",8,"92c1fda0e55f2dcf7df3c49c568578b7","Black / African American"
"10332",8,"92c1fda0e55f2dcf7df3c49c568578b7","Black / African American"
"10333",4,"c953f7db22c4a8c73713d4f62b412ff5","Black / African American"
"10334",1,"c953f7db22c4a8c73713d4f62b412ff5","Black / African American"
"10335",1,"c953f7db22c4a8c73713d4f62b412ff5","Black / African American"
"10336",1,"c953f7db22c4a8c73713d4f62b412ff5","Black / African American"
"10337",1,"c953f7db22c4a8c73713d4f62b412ff5","Black / African American"
"10338",1,"c953f7db22c4a8c73713d4f62b412ff5","Black / African American"
"10339",8,"cf22503b933f592d05f22e88e1387c59","White"
"10340",8,"cf22503b933f592d05f22e88e1387c59","White"
"10341",8,"d678f90d6a80d39aead2195c68c59b7f","White"
"10342",8,"d678f90d6a80d39aead2195c68c59b7f","White"
"10343",1,"857352dc12d13545f1fe50d43a94b9a7","Black / African American"
"10344",1,"857352dc12d13545f1fe50d43a94b9a7","Black / African American"
"10345",8,"c625930e00488c7ceaea1a9afcd67a48","White"
"10346",8,"376e0bd9d34b8a6dc2ff6af30bf6c104","Black / African American"
"10347",8,"376e0bd9d34b8a6dc2ff6af30bf6c104","Black / African American"
"10348",3,"7cb7b9e81e31a1ad784e7e15ce4eb517","Black / African American"
"10349",3,"7cb7b9e81e31a1ad784e7e15ce4eb517","Black / African American"
"10350",3,"7cb7b9e81e31a1ad784e7e15ce4eb517","Black / African American"
"10351",3,"7cb7b9e81e31a1ad784e7e15ce4eb517","Black / African American"
"10352",3,"7cb7b9e81e31a1ad784e7e15ce4eb517","Black / African American"
"10353",3,"7cb7b9e81e31a1ad784e7e15ce4eb517","Black / African American"
"10354",8,"a3aae2d16e2f1a165bf414cec2e75a63","Black / African American"
"10355",8,"a3aae2d16e2f1a165bf414cec2e75a63","Black / African American"
"10356",8,"a3aae2d16e2f1a165bf414cec2e75a63","Black / African American"
"10357",8,"a3aae2d16e2f1a165bf414cec2e75a63","Black / African American"
"10358",3,"d60aae1d731ecb78cf18fe5eb12e2168","Black / African American"
"10359",3,"d60aae1d731ecb78cf18fe5eb12e2168","Black / African American"
"10360",3,"d60aae1d731ecb78cf18fe5eb12e2168","Black / African American"
"10361",8,"bd149b7fbe5c73d131055b613ef3fae5","White"
"10362",8,"bd149b7fbe5c73d131055b613ef3fae5","White"
"10363",3,"63429938bc4f9546b4b2ab3d5f5e7953","Black / African American"
"10364",3,"63429938bc4f9546b4b2ab3d5f5e7953","Black / African American"
"10365",1,"63429938bc4f9546b4b2ab3d5f5e7953","Black / African American"
"10366",5,"3a6bb9851d73d589c368dc934ba5cf8c","Black / African American"
"10367",6,"d78685f2a9dcc8fad36a1477a82b448e","Black / African American"
"10368",6,"d78685f2a9dcc8fad36a1477a82b448e","Black / African American"
"10369",6,"d78685f2a9dcc8fad36a1477a82b448e","Black / African American"
"10370",6,"d78685f2a9dcc8fad36a1477a82b448e","Black / African American"
"10371",8,"07319e128a766ebca16e8f8a4878eb4f","White"
"10372",8,"07319e128a766ebca16e8f8a4878eb4f","White"
"10373",8,"d378db90293aac58433b2524313f5caf","Black / African American"
"10374",7,"f7c101b0e903948cef4e384b3743096f","Black / African American"
"10375",7,"f7c101b0e903948cef4e384b3743096f","Black / African American"
"10376",4,"48076a9de81ed6e22cc307bab6b9bb9d","Black / African American"
"10377",4,"48076a9de81ed6e22cc307bab6b9bb9d","Black / African American"
"10378",4,"48076a9de81ed6e22cc307bab6b9bb9d","Black / African American"
"10379",4,"48076a9de81ed6e22cc307bab6b9bb9d","Black / African American"
"10380",8,"48e1d269bcc6ebeeac8ca4ec3af98a6e","Black / African American"
"10381",8,"48e1d269bcc6ebeeac8ca4ec3af98a6e","Black / African American"
"10382",8,"48e1d269bcc6ebeeac8ca4ec3af98a6e","Black / African American"
"10383",7,"ff04bb848fccd9dbd347d95a93c26623","Black / African American"
"10384",7,"ff04bb848fccd9dbd347d95a93c26623","Black / African American"
"10385",1,"422bd811854b1241c2cc6e4eed9d044e","Black / African American"
"10386",7,"2369629f8e3344495e3f0fd006dc2d99","Black / African American"
"10387",7,"2369629f8e3344495e3f0fd006dc2d99","Black / African American"
"10388",7,"2369629f8e3344495e3f0fd006dc2d99","Black / African American"
"10389",7,"2369629f8e3344495e3f0fd006dc2d99","Black / African American"
"10390",1,"42332b84311b16ccf43a2f276711c2ea","Black / African American"
"10391",7,"63b44c5dccb37e96c9d8ebae27d47b8f","Black / African American"
"10392",5,"18db6c6492e5ec0fcb455dc0ed36b5a3","Black / African American"
"10393",5,"18db6c6492e5ec0fcb455dc0ed36b5a3","Black / African American"
"10394",5,"18db6c6492e5ec0fcb455dc0ed36b5a3","Black / African American"
"10395",5,"18db6c6492e5ec0fcb455dc0ed36b5a3","Black / African American"
"10396",5,"18db6c6492e5ec0fcb455dc0ed36b5a3","Black / African American"
"10397",4,"37222961c37dcdf10660156b0299027c","Black / African American"
"10398",4,"37222961c37dcdf10660156b0299027c","Black / African American"
"10399",4,"37222961c37dcdf10660156b0299027c","Black / African American"
"10400",4,"37222961c37dcdf10660156b0299027c","Black / African American"
"10401",4,"37222961c37dcdf10660156b0299027c","Black / African American"
"10402",4,"37222961c37dcdf10660156b0299027c","Black / African American"
"10403",4,"37222961c37dcdf10660156b0299027c","Black / African American"
"10404",4,"37222961c37dcdf10660156b0299027c","Black / African American"
"10405",4,"37222961c37dcdf10660156b0299027c","Black / African American"
"10406",1,"d75fab2f488eba98ef055f7926182862","Black / African American"
"10407",1,"d75fab2f488eba98ef055f7926182862","Black / African American"
"10408",1,"d75fab2f488eba98ef055f7926182862","Black / African American"
"10409",1,"d75fab2f488eba98ef055f7926182862","Black / African American"
"10410",1,"0a6ba34efba4bcbbeb5d0a2c358d7d9e","Black / African American"
"10411",4,"abfbc7081d425bbbe1cba9d7abc3262d","White"
"10412",4,"abfbc7081d425bbbe1cba9d7abc3262d","White"
"10413",4,"5a8fb6b7d565c8c57413d2ac38a55dfa","Black / African American"
"10414",4,"5a8fb6b7d565c8c57413d2ac38a55dfa","Black / African American"
"10415",6,"7d3534d715addb85c3deaf8d221bd6ec","Black / African American"
"10416",4,"718c6cfff74416586c8c111efab73134","Black / African American"
"10417",4,"718c6cfff74416586c8c111efab73134","Black / African American"
"10418",4,"900359f8da7af16e521069fbfc103c20","Black / African American"
"10419",6,"23deacd263d2520707e3d2b912428499","White"
"10420",6,"23deacd263d2520707e3d2b912428499","White"
"10421",6,"35c060b5cf5d52f3d0edf299ec7cf550","White"
"10422",6,"35c060b5cf5d52f3d0edf299ec7cf550","White"
"10423",6,"35c060b5cf5d52f3d0edf299ec7cf550","White"
"10424",3,"268caf57edd11e355ee00d56ef0c7c59","Black / African American"
"10425",7,"28635924c96f8392db1955f3615d3b0f","Black / African American"
"10426",7,"28635924c96f8392db1955f3615d3b0f","Black / African American"
"10427",7,"28635924c96f8392db1955f3615d3b0f","Black / African American"
"10428",4,"d410158ccc894fa4b7e06af5fef3e1fb","Black / African American"
"10429",3,"6633993d3bbd76b609b17869672de482","Black / African American"
"10430",3,"6633993d3bbd76b609b17869672de482","Black / African American"
"10431",3,"6633993d3bbd76b609b17869672de482","Black / African American"
"10432",3,"6633993d3bbd76b609b17869672de482","Black / African American"
"10433",3,"6633993d3bbd76b609b17869672de482","Black / African American"
"10434",8,"bc2ca7a27bff06d279751abc6f1a463c","White"
"10435",8,"bc2ca7a27bff06d279751abc6f1a463c","White"
"10436",8,"bc2ca7a27bff06d279751abc6f1a463c","White"
"10437",8,"bc2ca7a27bff06d279751abc6f1a463c","White"
"10438",8,"bc2ca7a27bff06d279751abc6f1a463c","White"
"10439",8,"bc2ca7a27bff06d279751abc6f1a463c","White"
"10440",1,"bc2ca7a27bff06d279751abc6f1a463c","White"
"10441",1,"bc2ca7a27bff06d279751abc6f1a463c","White"
"10442",1,"bc2ca7a27bff06d279751abc6f1a463c","White"
"10443",1,"bc2ca7a27bff06d279751abc6f1a463c","White"
"10444",1,"bc2ca7a27bff06d279751abc6f1a463c","White"
"10445",1,"bc2ca7a27bff06d279751abc6f1a463c","White"
"10446",1,"bc2ca7a27bff06d279751abc6f1a463c","White"
"10447",33,"14d504f8e0ae23a2ffd1231d1defa35d","Black / African American"
"10448",33,"14d504f8e0ae23a2ffd1231d1defa35d","Black / African American"
"10449",8,"6565175c3936f970e6725ccef9f5ffc0","White"
"10450",8,"6565175c3936f970e6725ccef9f5ffc0","White"
"10451",8,"0aa550e8ef57ed93b3af7dbab5b815cf","Black / African American"
"10452",8,"0aa550e8ef57ed93b3af7dbab5b815cf","Black / African American"
"10453",8,"0aa550e8ef57ed93b3af7dbab5b815cf","Black / African American"
"10454",8,"0aa550e8ef57ed93b3af7dbab5b815cf","Black / African American"
"10455",8,"0aa550e8ef57ed93b3af7dbab5b815cf","Black / African American"
"10456",1,"6b129f69060cbbb095626e375f8c1f0b","Black / African American"
"10457",1,"6b129f69060cbbb095626e375f8c1f0b","Black / African American"
"10458",8,"bd73513997cbcc683a710712c6c9dbf1","White"
"10459",7,"3e863c5f87b8e6a69ca30290570746b0","Black / African American"
"10460",7,"3e863c5f87b8e6a69ca30290570746b0","Black / African American"
"10461",1,"3e863c5f87b8e6a69ca30290570746b0","Black / African American"
"10462",8,"d5e06ff3a32d55fd8fc841a7ddf76251","White"
"10463",8,"d5e06ff3a32d55fd8fc841a7ddf76251","White"
"10464",8,"a5c01013945b9f844d0d2985845087aa","Black / African American"
"10465",8,"a5c01013945b9f844d0d2985845087aa","Black / African American"
"10466",5,"f312b337fb1b6058872bfaab89d5b959","Black / African American"
"10467",5,"beb2fced7836962cd4343a6dd125584a","Black / African American"
"10468",5,"beb2fced7836962cd4343a6dd125584a","Black / African American"
"10469",1,"6949b268f1221ec2cfed22fae10ef1b4","Black / African American"
"10470",7,"fdbd90fd27c6a406e9da6b82dfb75328","Black / African American"
"10471",2,"720bac0ac52adfd03e2c79af6daeea02","White"
"10472",2,"720bac0ac52adfd03e2c79af6daeea02","White"
"10473",2,"720bac0ac52adfd03e2c79af6daeea02","White"
"10474",2,"720bac0ac52adfd03e2c79af6daeea02","White"
"10475",2,"720bac0ac52adfd03e2c79af6daeea02","White"
"10476",2,"720bac0ac52adfd03e2c79af6daeea02","White"
"10477",1,"3399808936ad83e6f6ef3298c8156f82","Black / African American"
"10478",1,"906a025f3067f0fd0591e28c12226340","Black / African American"
"10479",1,"906a025f3067f0fd0591e28c12226340","Black / African American"
"10480",1,"0fa09b0afa005337fc1c53754dd75d7b","Black / African American"
"10481",1,"0fa09b0afa005337fc1c53754dd75d7b","Black / African American"
"10482",1,"0fa09b0afa005337fc1c53754dd75d7b","Black / African American"
"10483",1,"0fa09b0afa005337fc1c53754dd75d7b","Black / African American"
"10484",1,"0fa09b0afa005337fc1c53754dd75d7b","Black / African American"
"10485",6,"0748334db9298b06561f36da1546f5ea","Black / African American"
"10486",6,"0748334db9298b06561f36da1546f5ea","Black / African American"
"10487",6,"0748334db9298b06561f36da1546f5ea","Black / African American"
"10488",8,"5cafb488789827e1502b7f25d9bd0857","Black / African American"
"10489",8,"5cafb488789827e1502b7f25d9bd0857","Black / African American"
"10490",1,"3cf8f3181334605cfba778ee32dde34c","Black / African American"
"10491",1,"08cab5f134b5dc7f3ccb878dbb98fdb3","Black / African American"
"10492",6,"e8c97265be275ef150f5d17b78d7ec6d","Black / African American"
"10493",6,"e8c97265be275ef150f5d17b78d7ec6d","Black / African American"
"10494",1,"8353577c2638331f67e0712a00b16530","Black / African American"
"10495",1,"8353577c2638331f67e0712a00b16530","Black / African American"
"10496",1,"8353577c2638331f67e0712a00b16530","Black / African American"
"10497",1,"8353577c2638331f67e0712a00b16530","Black / African American"
"10498",4,"028c8b824f466fcd61121b5ea16c0d18","White"
"10499",3,"454bd35bd92afa32409d61ae8ba3b21b","White"
"10500",6,"35ad34a9aec6b6a352b813aa80142ea5","Black / African American"
"10501",6,"35ad34a9aec6b6a352b813aa80142ea5","Black / African American"
"10502",4,"64b93503af0f493a20dc62117a77d6da","Black / African American"
"10503",5,"354fa2437a6e547f22b1b6423a89c228","Black / African American"
"10504",5,"354fa2437a6e547f22b1b6423a89c228","Black / African American"
"10505",5,"354fa2437a6e547f22b1b6423a89c228","Black / African American"
"10506",5,"5484744de5c958b0acded412e59ad4e6","White"
"10507",7,"38024429b2862285eaa50e312615a821","Black / African American"
"10508",1,"a7b271a425a0a9262210bfa84c67cc2b","Black / African American"
"10509",1,"a7b271a425a0a9262210bfa84c67cc2b","Black / African American"
"10510",4,"b38b31e2cdc17c2b685bf2802fde6ce5","Black / African American"
"10511",4,"b38b31e2cdc17c2b685bf2802fde6ce5","Black / African American"
"10512",4,"b38b31e2cdc17c2b685bf2802fde6ce5","Black / African American"
"10513",4,"b38b31e2cdc17c2b685bf2802fde6ce5","Black / African American"
"10514",4,"b38b31e2cdc17c2b685bf2802fde6ce5","Black / African American"
"10515",4,"b38b31e2cdc17c2b685bf2802fde6ce5","Black / African American"
"10516",4,"b38b31e2cdc17c2b685bf2802fde6ce5","Black / African American"
"10517",1,"b38b31e2cdc17c2b685bf2802fde6ce5","Black / African American"
"10518",1,"6e5749d473cafacaf0f1534b3257ef2d","Black / African American"
"10519",1,"6e5749d473cafacaf0f1534b3257ef2d","Black / African American"
"10520",4,"19565515a15bcbe7d98773b5e3806a0a","White"
"10521",4,"19565515a15bcbe7d98773b5e3806a0a","White"
"10522",4,"19565515a15bcbe7d98773b5e3806a0a","White"
"10523",4,"19565515a15bcbe7d98773b5e3806a0a","White"
"10524",4,"19565515a15bcbe7d98773b5e3806a0a","White"
"10525",2,"64c896596ef317ddfa84ecf3c7ee1482","Black / African American"
"10526",2,"64c896596ef317ddfa84ecf3c7ee1482","Black / African American"
"10527",2,"64c896596ef317ddfa84ecf3c7ee1482","Black / African American"
"10528",2,"ec131960eb4c9d652eac4752a0d69047","Black / African American"
"10529",5,"fe1a1fcaac2fd73a3135d9e19b8e4105","Black / African American"
"10530",5,"fe1a1fcaac2fd73a3135d9e19b8e4105","Black / African American"
"10531",5,"fe1a1fcaac2fd73a3135d9e19b8e4105","Black / African American"
"10532",5,"fe1a1fcaac2fd73a3135d9e19b8e4105","Black / African American"
"10533",5,"fe1a1fcaac2fd73a3135d9e19b8e4105","Black / African American"
"10534",5,"fe1a1fcaac2fd73a3135d9e19b8e4105","Black / African American"
"10535",5,"fe1a1fcaac2fd73a3135d9e19b8e4105","Black / African American"
"10536",5,"fe1a1fcaac2fd73a3135d9e19b8e4105","Black / African American"
"10537",5,"fe1a1fcaac2fd73a3135d9e19b8e4105","Black / African American"
"10538",5,"fe1a1fcaac2fd73a3135d9e19b8e4105","Black / African American"
"10539",5,"fe1a1fcaac2fd73a3135d9e19b8e4105","Black / African American"
"10540",5,"fe1a1fcaac2fd73a3135d9e19b8e4105","Black / African American"
"10541",5,"fe1a1fcaac2fd73a3135d9e19b8e4105","Black / African American"
"10542",5,"fe1a1fcaac2fd73a3135d9e19b8e4105","Black / African American"
"10543",7,"53c8c1c577631d6038e70839c86906a8","Black / African American"
"10544",7,"53c8c1c577631d6038e70839c86906a8","Black / African American"
"10545",1,"53c8c1c577631d6038e70839c86906a8","Black / African American"
"10546",1,"53c8c1c577631d6038e70839c86906a8","Black / African American"
"10547",1,"53c8c1c577631d6038e70839c86906a8","Black / African American"
"10548",1,"53c8c1c577631d6038e70839c86906a8","Black / African American"
"10549",7,"4a01ff8e7e49ae2e0bf930d580985866","Black / African American"
